Bairros SP - Código,Bairros Fortaleza - Código,Bairros RJ - Código,Causa Afastamento 1 - Código,Causa Afastamento 2 - Código,Causa Afastamento 3 - Código,Motivo Desligamento - Código,CBO 2002 Ocupação - Código,CNAE 2.0 Classe - Código,CNAE 95 Classe - Código,Distritos SP - Código,Ind Vínculo Ativo 31/12 - Código,Faixa Etária - Código,Faixa Rem Média (SM) - Código,Faixa Hora Contrat - Código,Faixa Rem Dez (SM) - Código,Faixa Tempo Emprego - Código,Escolaridade Após 2005 - Código,Qtd Hora Contr,Idade,Ind CEI Vinculado - Código,Ind Estabelecimento Participante SIMPLES - Código,Mês Admissão - Código,Mês Desligamento - Código,Município Trab - Código,Município - Código,Nacionalidade - Código,Natureza Jurídica - Código,Ind Portador Defic - Código,Qtd Dias Afastamento,Raça Cor - Código,Região Adm DF - Código,Vl Rem Dezembro Nom,Vl Rem Dezembro (SM),Vl Rem Média Nom,Vl Rem Média (SM),CNAE 2.0 Subclasse - Codigo,Sexo - Código,Tamanho Estabelecimento - Código,Tempo Emprego,Tipo Admissão Trabalhador - Código,Tipo Estabelecimento - Código,Tipo Estabelecimento - Nome,Tipo Deficiência - Código,Tipo Vínculo - Código,IBGE Subsetor - Código,Vl Rem Janeiro SC,Vl Rem Fevereiro SC,Vl Rem Março SC,Vl Rem Abril SC,Vl Rem Maio SC,Vl Rem Junho SC,Vl Rem Julho SC,Vl Rem Agosto SC,Vl Rem Setembro SC,Vl Rem Outubro SC,Vl Rem Novembro SC,Ano Chegada Brasil,Ind Trabalho Intermitente - Código,Ind Trabalho Parcial - Código,Ind Vínculo Abandonado - Código,Categoria Trabalhador - Código
999997,999997,999997,999,999,999,11,251110,43991,45217,999997,0,4,3,6,99,5,9,44,25,0,0,0,3,999999,355030,10,2151,0,0,2,999997,,.00,1833.24,1.20,4399101,1,1,29.9,0,1,CNPJ,0,10,15,1833.24,1833.24,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,47725,52418,999997,1,3,99,6,99,5,9,44,20,0,0,0,0,999999,353440,10,2062,0,0,8,999997,,.00,.00,.00,4772500,1,3,31.4,0,1,CNPJ,0,10,16,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,71120,74209,999997,1,5,2,99,99,2,9,99,37,0,0,7,0,999999,350570,10,2062,0,0,2,999997,,.00,1223.95,.80,7112000,2,6,5.7,2,1,CNPJ,0,10,19,0,0,0,0,0,0,911.38,1072.54,1427.18,1484.68,0,1198,1,0,0,111
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,6,6,6,6,5,9,44,42,0,1,0,0,999999,354750,10,2062,0,0,8,999997,5309.33,3.49,5407.65,3.56,7220700,2,3,31.9,0,1,CNPJ,0,10,19,5604.30,5309.33,5309.33,5309.33,5309.33,5309.33,6194.22,5309.33,5309.33,5309.33,5309.33,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,6,8,6,8,7,10,44,42,0,0,0,0,999999,355030,10,2240,0,0,8,999997,10497.00,6.91,10380.80,6.83,7490199,2,6,77.4,0,1,CNPJ,0,10,19,9818.00,9818.00,9818.00,9818.00,9818.00,12981.57,10013.03,9903.00,9903.00,11685.00,10497.00,1198,0,0,0,101
999997,999997,999997,999,999,999,21,251110,46451,51454,999997,0,4,6,5,99,6,9,40,29,0,0,0,6,999999,355030,10,2062,0,0,2,999997,,.00,5763.89,3.79,4645101,1,7,36.8,0,1,CNPJ,0,10,17,6159.14,6382.73,6435.65,6090.00,6710.31,2805.50,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,7,6,6,6,4,10,44,50,0,0,0,0,999999,355030,10,2240,0,0,8,999997,5540.44,3.64,5332.63,3.51,7220700,1,3,12.4,0,1,CNPJ,0,10,19,5482.49,6218.76,4658.82,4659.84,6840.58,5630.41,4537.07,4537.07,5903.30,5400.45,4582.38,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,71120,74209,999997,0,6,4,6,99,4,9,44,46,0,0,0,2,999999,355030,10,2054,0,0,8,999997,,.00,2403.80,1.58,7112000,1,10,13.1,0,1,CNPJ,0,10,19,2403.80,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,6,99,6,99,8,9,44,47,0,0,0,0,999999,351518,10,2062,0,0,2,999997,,.00,.00,.00,7220700,2,3,190.0,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,71120,74209,999997,1,5,5,6,5,3,9,44,34,0,0,6,0,999999,355030,10,2054,0,0,2,999997,3500.00,2.30,3450.94,2.27,7112000,2,10,6.8,2,1,CNPJ,0,10,19,0,0,0,0,0,3033.33,3500.00,3500.00,3500.00,3623.28,3500.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,71120,74209,999997,1,6,5,6,5,3,9,44,46,0,0,5,0,999999,355030,10,2054,0,0,8,999997,4242.00,2.79,4286.21,2.82,7112000,1,10,7.8,2,1,CNPJ,0,10,19,0,0,0,0,3676.40,4242.00,4242.00,4242.00,4819.49,4583.82,4242.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,5,6,5,7,9,44,36,0,1,0,0,999999,354750,10,2062,0,0,9,999997,4225.63,2.78,4303.88,2.83,7220700,2,3,77.0,0,1,CNPJ,0,10,19,4225.63,4225.63,4225.63,4225.63,4225.63,4225.63,4601.24,4789.05,4225.63,4225.63,4225.63,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,71120,74209,999997,1,6,6,6,6,3,9,44,46,0,0,6,0,999999,355030,10,2054,0,0,2,999997,5366.49,3.53,5162.05,3.40,7112000,1,10,6.7,2,1,CNPJ,0,10,19,0,0,0,0,0,3935.43,5366.49,5366.49,5366.49,5366.49,5366.49,1198,0,0,0,101
999997,999997,999997,40,999,999,11,251110,71120,74209,999997,0,5,4,5,99,5,9,40,34,0,0,0,3,999999,355030,10,2054,0,1,2,999997,,.00,2846.37,1.87,7112000,2,10,34.1,0,1,CNPJ,0,10,19,3557.96,2134.78,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,40,999,999,0,251110,72207,73202,999997,1,6,8,5,8,7,9,40,42,0,0,0,0,999999,355030,10,2062,0,15,9,999997,9579.91,6.31,8581.30,5.65,7220700,2,5,64.9,0,1,CNPJ,0,10,19,8604.81,8127.97,8127.97,8127.97,9648.97,8127.97,8127.97,8127.97,9123.03,8625.50,8625.50,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,43991,45500,999997,1,7,99,6,99,4,9,44,53,0,1,0,0,999999,355070,10,2062,0,0,8,999997,,.00,.00,.00,4399103,1,5,14.9,0,1,CNPJ,0,10,15,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,43991,45500,999997,1,7,5,6,5,4,9,44,53,0,1,0,0,999999,355070,10,2062,0,0,8,999997,3320.00,2.18,3056.05,2.01,4399103,1,5,15.0,0,1,CNPJ,0,10,15,3127.80,2824.13,2824.13,2824.13,2824.13,2824.13,2824.13,3320.00,3320.00,3320.00,3320.00,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,26221,30228,999997,0,6,3,6,99,7,9,44,41,0,0,0,5,999999,355030,10,2046,0,0,8,999997,,.00,2196.52,1.44,2622100,2,10,72.2,0,1,CNPJ,0,10,4,2196.52,2196.52,2196.52,219.65,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,26221,30228,999997,1,6,3,6,4,1,9,44,40,0,0,10,0,999999,355030,10,2046,0,0,8,999997,2313.37,1.52,1979.22,1.30,2622100,1,10,2.5,2,1,CNPJ,0,10,4,0,0,0,0,0,0,0,0,0,1310.91,2313.37,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,71120,74209,999997,0,5,2,6,99,5,9,44,31,0,0,0,1,999999,350570,10,2062,0,0,8,999997,,.00,1066.67,.70,7112000,1,6,33.2,0,1,CNPJ,0,10,19,1066.67,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,71120,74209,999997,1,5,2,99,99,2,9,99,31,0,0,7,0,999999,350570,10,2062,0,0,4,999997,,.00,991.96,.65,7112000,1,6,5.7,2,1,CNPJ,0,10,19,0,0,0,0,0,0,911.38,1072.54,0,0,0,1198,1,0,0,111
999997,999997,999997,40,999,999,0,251110,46192,51195,999997,1,6,6,6,6,6,9,42,41,0,0,0,0,999999,355030,10,2062,0,3,2,999997,5253.17,3.46,4903.59,3.23,4619200,2,6,48.0,0,1,CNPJ,0,10,17,5199.81,4664.77,4895.10,4800.87,4783.61,4709.44,4664.77,4929.29,5334.89,4851.73,4755.59,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,71120,74209,999997,1,5,99,6,99,5,9,44,36,0,0,0,0,999999,350570,10,2062,0,0,8,999997,,.00,.00,.00,7112000,2,6,32.5,0,1,CNPJ,0,10,19,0,0,309.71,247.97,0,0,0,60.33,58.38,58.10,66.00,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,71120,74209,999997,0,6,4,6,99,4,9,44,40,0,0,0,2,999999,355030,10,2054,0,0,1,999997,,.00,2376.55,1.56,7112000,1,10,16.6,0,1,CNPJ,0,10,19,2376.55,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,99,6,99,7,9,44,30,0,0,0,0,999999,351518,10,2062,0,0,6,999997,,.00,.00,.00,7220700,1,3,76.8,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,43991,45500,999997,1,6,99,6,99,4,9,44,44,0,1,0,0,999999,355070,10,2062,0,0,8,999997,,.00,.00,.00,4399103,1,5,14.9,0,1,CNPJ,0,10,15,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,71111,74209,999997,1,4,6,6,7,4,9,44,25,0,0,0,0,999999,355030,10,2240,0,0,8,999997,6337.98,4.17,5736.21,3.78,7111100,2,7,19.8,0,1,CNPJ,0,10,19,5522.04,5402.00,5693.00,5693.00,5693.00,5693.00,5693.00,5910.37,5693.00,5693.00,5811.13,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,10996,15890,999997,1,6,6,6,6,7,9,44,46,0,0,0,0,999999,352590,10,2062,0,0,2,999997,4978.11,3.27,5314.63,3.49,1099601,2,6,106.5,0,1,CNPJ,0,10,13,5060.69,4767.49,4978.11,4978.11,5816.74,4978.11,4978.11,4978.11,4978.11,4978.11,8305.80,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,43991,45500,999997,1,7,5,6,5,4,9,44,53,0,1,0,0,999999,355070,10,2062,0,0,8,999997,3320.00,2.18,3113.71,2.05,4399103,1,5,15.0,0,1,CNPJ,0,10,15,2824.13,3698.27,2945.59,2824.13,2824.13,2824.13,2824.13,3320.00,3320.00,3320.00,3320.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,6,8,5,9,7,9,40,45,0,0,0,0,999999,355030,10,2062,0,0,9,999997,11445.58,7.53,10233.34,6.74,7220700,2,5,87.2,0,1,CNPJ,0,10,19,11947.81,9707.36,9707.36,9707.36,9707.36,9707.36,9707.36,9707.36,10873.92,10290.64,10290.64,1198,0,0,0,101
999997,999997,999997,999,999,999,21,251110,71120,74209,999997,0,4,99,99,99,4,9,99,29,0,0,0,2,999999,350570,10,2062,0,0,8,999997,,.00,.00,.00,7112000,2,6,15.1,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,1,0,0,111
999997,999997,999997,999,999,999,11,251110,74901,74993,999997,0,5,4,6,99,3,9,44,30,0,1,1,11,999999,350130,10,2062,0,0,2,999997,,.00,2632.10,1.73,7490199,1,1,9.3,2,1,CNPJ,0,10,19,800.00,3000.00,3000.00,3000.00,3000.00,3000.00,3000.00,3000.00,3000.00,3000.00,1153.14,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,43991,45500,999997,1,6,5,6,5,4,9,44,44,0,1,0,0,999999,355070,10,2062,0,0,8,999997,3391.40,2.23,3134.24,2.06,4399103,1,5,15.0,0,1,CNPJ,0,10,15,3613.67,2756.90,2641.93,2635.85,2824.13,2824.13,2824.13,3320.00,3320.00,3105.80,4352.89,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,99,6,99,7,9,44,35,0,0,0,0,999999,351518,10,2062,0,0,8,999997,,.00,.00,.00,7220700,2,3,90.7,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,43991,45500,999997,1,7,99,6,99,4,9,44,53,0,1,0,0,999999,355070,10,2062,0,0,8,999997,,.00,.00,.00,4399103,1,5,14.9,0,1,CNPJ,0,10,15,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,46192,51195,999997,1,5,6,6,6,6,9,42,31,0,0,0,0,999999,355030,10,2062,0,0,8,999997,4974.82,3.27,4985.18,3.28,4619200,2,6,48.0,0,1,CNPJ,0,10,17,5420.47,4559.44,5045.31,4559.44,5111.54,4559.44,4762.15,4610.12,6348.80,4943.79,4926.85,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,7,5,6,5,4,9,44,53,0,0,0,0,999999,355030,10,2062,0,0,2,999997,4182.55,2.75,4247.55,2.79,7220700,1,5,15.9,0,1,CNPJ,0,10,19,4042.50,3960.00,3960.00,4824.00,5214.00,3960.00,4097.35,3960.00,4405.10,4182.55,4182.55,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,71120,74209,999997,1,4,99,99,99,4,9,99,29,0,0,0,0,999999,350570,10,2062,0,0,8,999997,,.00,.00,.00,7112000,1,6,19.2,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,1,0,0,111
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,99,99,99,4,9,99,33,0,1,0,0,999999,354780,10,2062,0,0,2,999997,,.00,.00,.00,7220700,1,2,16.8,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,1,0,0,111
999997,999997,999997,999,999,999,0,251110,91023,92525,999997,1,5,6,6,6,5,9,44,34,0,1,0,0,999999,350590,10,2135,0,0,2,999997,6000.00,3.95,5993.98,3.95,9102301,1,2,26.6,0,1,CNPJ,0,10,21,5927.78,6000.00,6000.00,6000.00,6000.00,6000.00,6000.00,6000.00,6000.00,6000.00,6000.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,55108,55131,999997,1,7,10,6,10,8,9,44,55,0,0,0,0,999999,355030,10,2062,0,0,2,999997,19092.00,12.57,19139.21,12.60,5510801,1,7,167.9,0,1,CNPJ,0,10,21,18285.00,18285.00,18285.00,18285.00,18285.00,18285.00,23743.97,19848.58,19092.00,19092.00,19092.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,9,5,9,8,9,40,33,0,0,0,0,999999,355030,10,2062,0,0,2,999997,14334.52,9.44,12439.54,8.19,7220700,2,5,144.9,0,1,CNPJ,0,10,19,12537.30,11710.14,11710.14,11710.14,11710.14,12913.38,11710.14,11710.14,14137.23,12690.08,12401.10,1198,0,0,0,101
999997,999997,999997,999,999,999,21,251110,72207,73202,999997,0,5,2,99,99,4,9,99,31,0,0,0,10,999999,355030,10,2062,0,0,8,999997,,.00,1498.98,.98,7220700,2,5,20.5,0,1,CNPJ,0,10,19,0,0,1656.23,1787.44,1071.68,392.22,1429.95,1429.95,1618.62,.00,0,1198,1,0,0,111
999997,999997,999997,999,999,999,11,251110,26221,30228,999997,0,5,3,6,99,4,9,44,34,0,0,0,7,999999,355030,10,2046,0,0,2,999997,,.00,2064.90,1.36,2622100,1,10,13.1,0,1,CNPJ,0,10,4,1867.48,1867.48,2005.46,2387.58,2196.52,219.65,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,72207,73202,999997,0,5,5,6,99,4,9,44,30,0,0,0,3,999999,351518,10,2062,0,0,9,999997,,.00,3858.17,2.54,7220700,1,3,21.7,0,1,CNPJ,0,10,19,4200.00,4515.00,2859.50,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,43991,45500,999997,1,7,4,6,4,4,9,44,51,0,1,0,0,999999,355070,10,2062,0,0,8,999997,2510.00,1.65,2962.38,1.95,4399103,1,5,15.0,0,1,CNPJ,0,10,15,2702.66,2824.13,2550.83,2824.13,2824.13,2824.13,2824.13,3105.80,5760.00,2510.00,2288.66,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,43991,45500,999997,1,6,5,6,5,4,9,44,49,0,1,0,0,999999,355070,10,2062,0,0,8,999997,3676.99,2.42,3060.49,2.01,4399103,1,5,13.9,0,1,CNPJ,0,10,15,2824.13,2824.13,2824.13,2824.13,2824.13,2824.13,2824.13,3320.00,3320.00,3320.00,3320.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,26221,30228,999997,1,6,4,6,4,7,9,44,46,0,0,0,0,999999,355030,10,2046,0,0,2,999997,2584.94,1.70,2361.31,1.55,2622100,1,10,63.9,0,1,CNPJ,0,10,4,2196.52,2196.52,2196.52,2196.52,2313.37,2313.37,3084.49,2313.37,2313.37,2313.37,2313.37,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,7,99,99,99,5,9,99,54,0,0,0,0,999999,355030,10,2062,0,0,9,999997,,.00,.00,.00,7220700,2,5,28.9,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,1,0,0,111
999997,999997,999997,999,999,999,0,251110,26221,30228,999997,1,6,4,6,3,7,9,44,44,0,0,0,0,999999,355030,10,2046,0,0,4,999997,2063.24,1.35,2314.59,1.52,2622100,1,10,78.7,0,1,CNPJ,0,10,4,2196.52,2196.52,2196.52,2928.69,2196.52,2196.52,2547.07,2313.37,2313.37,2313.37,2313.37,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,71120,74209,999997,1,7,6,6,6,3,9,44,51,0,0,6,0,999999,355030,10,2054,0,0,2,999997,5962.77,3.92,5426.12,3.57,7112000,1,10,6.9,2,1,CNPJ,0,10,19,0,0,0,0,0,5187.61,5366.49,5366.49,5366.49,5366.49,5366.49,1198,0,0,0,101
999997,999997,999997,40,40,40,0,251110,71120,74209,999997,1,5,6,5,6,5,10,40,38,0,0,0,0,999999,355030,10,2054,0,10,4,999997,5352.71,3.52,4803.73,3.16,7112000,2,10,33.6,0,1,CNPJ,0,10,19,4155.53,4617.26,4155.53,4571.08,4817.44,4817.44,4817.44,4817.44,4924.49,5780.94,4817.44,1198,0,0,0,101
999997,999997,999997,999,999,999,90,251110,72207,73202,999997,0,4,5,6,99,3,9,44,27,0,1,0,4,999999,354850,10,2062,0,0,8,999997,,.00,4519.76,2.98,7220700,1,1,9.9,0,1,CNPJ,0,10,19,4539.51,4500.00,450.00,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,26221,30228,999997,1,5,4,6,4,7,9,44,32,0,0,0,0,999999,355030,10,2046,0,0,2,999997,2479.88,1.63,2349.31,1.54,2622100,2,10,73.4,0,1,CNPJ,0,10,4,2635.82,2489.39,2196.52,2196.52,2313.37,2313.37,2313.37,2313.37,2313.37,2313.37,2313.37,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,99,6,99,7,9,44,31,0,0,0,0,999999,351518,10,2062,0,0,2,999997,,.00,.00,.00,7220700,1,3,88.3,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,5,10,5,10,4,9,40,35,0,0,0,0,999999,355030,10,2054,0,0,2,999997,20938.91,13.79,18172.81,11.97,7490104,1,5,20.0,0,1,CNPJ,0,10,19,16236.69,16236.69,16236.69,16236.69,16236.69,16236.69,16236.69,17171.39,24428.74,20938.91,20938.91,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,22226,25224,999997,1,3,5,6,5,4,9,44,23,0,0,0,0,999999,355680,10,2062,0,0,2,999997,3568.90,2.35,3188.88,2.10,2222600,2,8,18.0,0,1,CNPJ,0,10,10,2832.47,2832.47,2832.47,2832.47,3030.74,3030.74,3030.74,3568.90,3568.90,3568.90,3568.90,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,71120,74209,999997,1,4,5,6,5,3,9,44,26,0,0,6,0,999999,355030,10,2054,0,0,2,999997,3888.89,2.56,3372.22,2.22,7112000,2,10,6.6,2,1,CNPJ,0,10,19,0,0,0,0,0,2216.67,3500.00,3500.00,3500.00,3500.00,3500.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,26221,30228,999997,1,5,3,6,4,6,9,44,34,0,0,0,0,999999,355030,10,2046,0,0,2,999997,2590.43,1.70,2132.03,1.40,2622100,2,10,49.8,0,1,CNPJ,0,10,4,2399.05,2034.91,1927.81,1927.81,2030.37,2030.37,2030.37,2030.37,2030.37,2030.37,2522.12,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,6,99,99,99,4,11,99,44,0,1,0,0,999999,354780,10,2062,0,0,2,999997,,.00,.00,.00,7220700,1,2,22.0,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,1,0,0,111
999997,999997,999997,999,999,999,0,251110,43991,45500,999997,1,7,99,6,99,4,9,44,51,0,1,0,0,999999,355070,10,2062,0,0,8,999997,,.00,.00,.00,4399103,1,5,14.9,0,1,CNPJ,0,10,15,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,71120,74209,999997,1,5,99,99,99,4,9,99,36,0,0,0,0,999999,350570,10,2062,0,0,8,999997,,.00,.00,.00,7112000,2,6,23.7,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,67.04,64.87,64.55,0,1198,1,0,0,111
999997,999997,999997,999,999,999,0,251110,26221,30228,999997,1,6,4,6,4,8,9,44,44,0,0,0,0,999999,355030,10,2046,0,0,8,999997,2543.80,1.67,2348.21,1.54,2622100,2,10,130.6,0,1,CNPJ,0,10,4,2196.52,2196.52,2709.04,2416.17,2236.26,2313.37,2313.37,2313.37,2313.37,2313.37,2313.37,1198,0,0,0,101
999997,999997,999997,999,999,999,21,251110,71120,74209,999997,0,5,99,99,99,4,9,99,34,0,0,0,7,999999,350570,10,2062,0,0,8,999997,,.00,.00,.00,7112000,1,6,13.3,0,1,CNPJ,0,10,19,0,0,348.57,70.28,67.04,73.33,0,0,0,0,0,1198,1,0,0,111
999997,999997,999997,999,999,999,0,251110,71111,74209,999997,1,4,5,6,6,4,9,44,26,0,0,0,0,999999,355030,10,2240,0,0,2,999997,5693.00,3.75,4423.33,2.91,7111100,2,7,14.8,0,1,CNPJ,0,10,19,2563.00,2563.00,2701.00,2701.00,2701.00,5693.00,5693.00,5693.00,5693.00,5693.00,5693.00,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,71120,74209,999997,0,7,5,6,99,6,9,44,51,0,0,0,3,999999,355030,10,2054,0,0,2,999997,,.00,4412.45,2.91,7112000,1,10,48.6,0,1,CNPJ,0,10,19,5605.00,3219.89,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,71111,74209,999997,1,4,6,6,7,4,9,44,27,0,0,0,0,999999,355030,10,2240,0,0,2,999997,6386.17,4.20,4991.31,3.28,7111100,2,7,14.8,0,1,CNPJ,0,10,19,3500.00,3500.00,3688.00,3688.00,3688.00,5693.00,6562.47,5693.00,6111.02,5693.00,5693.00,1198,0,0,0,101
999997,999997,999997,999,999,999,21,251110,71120,74209,999997,0,4,5,99,99,4,9,99,26,0,0,0,9,999999,355030,10,2054,0,0,2,999997,,.00,3549.07,2.33,7112000,2,10,20.7,0,1,CNPJ,0,10,19,3535.00,3535.00,3535.00,3535.00,3641.05,3641.05,3641.05,3641.05,3237.47,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,71120,74209,999997,1,4,5,6,5,1,9,44,27,0,0,11,0,999999,355030,10,2054,0,0,2,999997,3500.00,2.30,3383.34,2.23,7112000,2,10,1.9,2,1,CNPJ,0,60,19,0,0,0,0,0,0,0,0,0,0,3266.67,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,71120,74209,999997,1,5,5,6,6,1,10,44,34,0,0,10,0,999999,355030,10,2054,0,0,2,999997,4600.00,3.03,3628.89,2.39,7112000,1,10,2.3,2,1,CNPJ,0,60,19,0,0,0,0,0,0,0,0,0,1686.67,4600.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,7,3,99,99,5,9,99,57,0,0,0,0,999999,355030,10,2062,0,0,2,999997,,.00,2175.00,1.43,7220700,1,5,28.9,0,1,CNPJ,0,10,19,0,0,0,0,0,392.22,0,0,404.66,2175.00,404.66,1198,1,0,0,111
999997,999997,999997,999,999,999,11,251110,71120,74209,999997,0,5,4,6,99,4,9,44,31,0,0,0,3,999999,355030,10,2054,0,0,4,999997,,.00,2456.26,1.61,7112000,1,10,19.6,0,1,CNPJ,0,10,19,3702.72,1209.80,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,71120,74209,999997,1,4,5,6,5,4,9,44,25,0,0,0,0,999999,350570,10,2062,0,0,2,999997,3140.00,2.06,3115.60,2.04,7112000,2,6,20.3,0,1,CNPJ,0,10,19,0,1046.76,3670.94,3889.31,3140.00,3140.00,3684.56,3140.00,3140.00,3140.00,3140.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,26221,30228,999997,1,7,4,6,4,8,9,44,50,0,0,0,0,999999,355030,10,2046,0,0,8,999997,2583.02,1.70,2361.15,1.55,2622100,2,10,139.9,0,1,CNPJ,0,10,4,2196.52,2196.52,2196.52,2196.52,2313.37,2313.37,2313.37,2313.37,2313.37,2776.04,2621.82,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,49302,60267,999997,1,7,5,6,4,6,9,44,63,0,1,0,0,999999,354680,10,2062,0,0,2,999997,2998.03,1.97,3241.23,2.13,4930201,1,5,54.3,0,1,CNPJ,0,10,20,2447.81,2961.33,3367.73,2926.39,3016.54,4504.03,3585.38,3627.83,3514.61,3004.30,2940.81,1198,0,0,0,101
